Account,User Name,Page Category,Content,Followers at Posting,Created,Type,Likes,Comments,Views,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score (weighted  ?  Likes 1x Comments 1x )
Kemdikbud.RI,kemdikbud.ri,Official Page,"Belajar Daring,Kuota Belajar,Pembelajaran Jarak Jauh",1711435,2020-07-20 02:53:50 EDT,Album,16390,204,0,https://www.instagram.com/p/CC2sPdFpKKb/,https://www.instagram.com/p/CC2sPdFpKKb/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/109791175_3723569344325183_7478566243817740246_n.jpg?_nc_cat=102&ccb=3&_nc_sid=8ae9d6&_nc_ohc=xZweqpDYaNIAX-Ki5dg&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=b269072b7ec9dcb4ee27fe169c5cb2ac&oe=60532F73,,"#SahabatDikbud, Kemendikbud melalui Direktorat Jenderal Pendidikan Tinggi @ditjen.dikti bekerja sama dengan PT. Telekomunikasi Seluler @telkomsel menyediakan akses internet terjangkau bagi civitas akademika dalam rangka mendukung pelaksanaan pembelajaran jarak jauh (PJJ).
.
Penandatanganan nota kesepahaman tersebut dilakukan secara virtual oleh Sekretaris Ditjen Dikti, Paristiyanti Nurwardani dengan Senior Vice President Enterprise Telkomsel, Dharma Simorangkir pada Jumat (17/07). Turut hadir dalam acara ini, Plt. Direktur Jenderal Pendidikan Tinggi (Dirjen Dikti), Nizam, dan Direktur Sales PT. Telkomsel, Ririn Widaryani.
.
#SahabatDikbud, yuk, simak informasi selanjutnya pada laman kemdikbud.go.id! ????
.
#MerdekaBelajar #KampusMerdeka #Dikti",,,,16594,2.29
Kemdikbud.RI,kemdikbud.ri,Official Page,"Belajar Daring,Kuota Belajar,Pembelajaran Jarak Jauh",1734633,2020-08-02 03:25:16 EDT,Album,16221,298,0,https://www.instagram.com/p/CDYOLE9Ja7D/,https://www.instagram.com/p/CDYOLE9Ja7D/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/116796233_1138157106556957_3589995255810570225_n.jpg?_nc_cat=101&ccb=3&_nc_sid=8ae9d6&_nc_ohc=DjP50ffpEL4AX9Ah0BW&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=3b5bfafbbd78819bec4211ebafce4357&oe=605576B0,,"#SahabatDikbud, Mendikbud Nadiem Makarim didampingi Wali Kota Bogor, Bima Arya, meninjau proses pembelajaran jarak jauh (PJJ) tahun ajaran 2020/2021 di Kota Bogor dan Kabupaten Bogor, Jawa Barat, (30/7/2020). Mendikbud juga berdiskusi dengan para guru mengenai pelaksanaan PJJ di masa pandemi. 
.
Dalam kunjungan kerja tersebut, Mendikbud meninjau penerapan PJJ di lima sekolah, yaitu SDN 1 Polisi, SMA Regina Pacis, SMP Alghazali, SMK Ma'arif NU Ciomas, dan SMP Muhammadiyah. 
.
Mendikbud mengatakan, sejak April lalu Kemendikbud telah melakukan relaksasi dana Bantuan Operasional Sekolah (BOS) untuk membantu sekolah dalam melaksanakan prioritas kegiatan belajar mengajar, termasuk menunjang pembelajaran jarak jauh (PJJ).
.
""Kami menyadari bahwa pelaksanaan pembelajaran jarak jauh bukan hal yang mudah. Apalagi dengan segala keterbatasan, baik infrastruktur berupa sinyal dan listrik, biaya, dan sebagainya. Oleh karena itu, silakan kepala sekolah membeli kebutuhan yang menjadi prioritas sekolah, misalnya pembelian pulsa untuk guru maupun siswa, 'hand sanitizer', dan lain-lain,? jelas Mendikbud.
.
Foto : @tasori123
.
#MerdekaBelajar #Mendikbud #Kemendikbud #BangkituntukIndonesiaMaju",,,,16519,2.28
Ruangguru | Bimbel Online No 1,ruangguru,Portal Berita,"Belajar Daring,Kuota Belajar,Pembelajaran Jarak Jauh",935211,2020-03-27 19:00:26 EDT,Photo,16192,79,0,https://www.instagram.com/p/B-QTcEunMNm/,https://www.instagram.com/p/B-QTcEunMNm/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/91025670_1159205704422044_8114720080988383320_n.jpg?_nc_cat=108&ccb=3&_nc_sid=8ae9d6&_nc_ohc=mqsvH5LmEdsAX-3SmPy&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=b73fca8815ed19f4c2b80f7368894bd6&oe=6052E25E,,"Menurut Surat Edaran Kemdikbud No. 4 Tahun 2020 tentang Pelaksanaan Kebijakan Pendidikan dalam Masa Darurat Penyebaran COVID-19, kegiatan pembelajaran dan ujian yang mengharuskan siswa dan guru di sekolah berkumpul, ditiadakan, kecuali melalui tes daring. Opsi penentu kelulusan akan digantikan dengan akumulasi nilai rapor dan prestasi.??
??
Peraturan tersebut berlaku untuk seluruh siswa yang tadinya akan mengikuti Ujian Nasional, Ujian Sekolah, serta Ujian Kenaikan Kelas. Termasuk siswa calon peserta PPDB, yang tidak diperkenankan untuk melakukan kegiatan di sekolah sesuai anjuran protokol kesehatan pencegahan COVID-19.??
??
Proses pembelajaran jarak jauh juga ditentukan dalam Surat Edaran tersebut, di mana kegiatan belajar diminta agar fokus kepada pendidikan kecakapan hidup (misalnya berfokus kepada pandemi COVID-19 dan pencegahannya), serta tidak menuntut untuk menuntaskan capaian kurikulum. ?
?
Ikuti #SekolahOnlineRuangguru dari Senin-Jumat di Aplikasi Ruangguru, mulai pukul 08.00 WIB. Program ini tentu saja mendukung proses pembelajaran jarak jauh yang diperintahkan oleh Mendikbud. #TetapSehatTetapBelajar guys! #UjianNasional #Rogupdate #Mendikbud #SuratEdaran",,,,16271,3.16
kumparan,kumparancom,Portal Berita,"Belajar Daring,Kuota Belajar,Pembelajaran Jarak Jauh",879016,2020-03-31 05:54:35 EDT,Album,14472,1287,0,https://www.instagram.com/p/B-ZMsJHlM8v/,https://www.instagram.com/p/B-ZMsJHlM8v/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/91389460_103802364541034_6334498952558140541_n.jpg?_nc_cat=106&ccb=3&_nc_sid=8ae9d6&_nc_ohc=e3k9_mCowOcAX8t64sf&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=d0ea4b9d25b2a508531c346e783e2982&oe=60526344,,"Kampus kalian juga enggak, gaes?
-
Untuk mendukung proses pembelajaran jarak jauh, sejumlah kampus memberikan fasilitas kepada mahasiswa berupa kuota internet gratis.
-
Di antaranya yaitu Universitas Muhammadiyah Yogyakarta (UMY), Universitas Diponegoro (Undip) dan Universitas Dian Nuswantoro Semarang (Udinus). Diketahui, kampus-kampus tersebut memberikan bantuan kepada seluruh mahasiswa aktif mulai dari Rp 150 ribu - Rp 500 ribu setiap bulan.
-
Ikuti update terkini seputar virus corona hanya di kum.pr/viruscorona atau klik link di bio.?
-?
#kumparanNEWS #socialdistancing #pasienpositif #kampus #virus #viruscorona #lockdown #coronaindonesia #covid19 #covid #trendingtopic #info #videoviral #videooftheday #beritahariini #berita #beritaterkini #terbaru #indonesia #viral #news #like4like #instalike #repost #instadaily #instanews #instavideo #kumparan",,,,15759,4.09
Ruangguru | Bimbel Online No 1,ruangguru,Portal Berita,Pembelajaran Jarak Jauh,960516,2020-05-01 09:46:47 EDT,Photo,13375,120,0,https://www.instagram.com/p/B_pb6B3BmSG/,https://www.instagram.com/p/B_pb6B3BmSG/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/95355683_2711307902433959_2342859644925353411_n.jpg?_nc_cat=105&ccb=3&_nc_sid=8ae9d6&_nc_ohc=LWhFsmPDtG0AX8p8Aee&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=09b70680cbc8af1f4c25b76e00910c0b&oe=60534C0C,,"PENGUMUMAN KELULUSAN SMA SEDERAJAT!???
???
Dikutip dari CNN Indonesia -- Kelulusan siswa SMA/SMK/SLB sederajat tahun ajaran 2019/2020 bakal diumumkan besok Sabtu (2/5) .???
???
Penetapan tanggal kelulusan ini diatur dalam Peraturan Sekretaris Jenderal Kementerian Pendidikan dan Kebudayaan Nomor 5 Tahun 2020 tentang Spesifikasi Teknis, Bentuk, dan Tata Cara Pengisian Blangko Ijazah Pendidikan Dasar dan Menengah Tahun Pelajaran 2019/2020 yang diteken 20 April lalu.???
???
Pengumuman kelulusan siswa SMA dilakukan secara online untuk menghindari tatap muka di tengah pandemi virus corona covid-19.???
?
Sementara itu, dalam Peraturan Sekjen juga menetapkan pengumuman kelulusan siswa SD, SLB, dan program paket A atau sederajat pada 15 Juni 2020. Kemudian kelulusan SMP, SLB, program paket B atau sederajat akan diumumkan 5 Juni 2020.???
???
Seperti kita ketahui pelaksanaan Ujian Nasional (UN) 2020 menyusul pandemi covid-19. Peniadaan UN ini dinilai sebagai bentuk penerapan physical distancing untuk menekan laju penyebaran virus tersebut.???
???
Sebagai gantinya, kelulusan siswa didasarkan pada nilai rapor dan hasil tugas selama menjalani pembelajaran jarak jauh di tengah pandemi covid-19. #rogupdate","ROGU UPDATE ruang PENGUMUMAN! KELULUSAN SISWA SMA/SMK/SLB SEDERAJAT TAHUN AJARAN 2019/2020 DIUMUMKAN SABTU, 2 MEI 2020 SECARA ONLINE",,,13495,2.62
Kemdikbud.RI,kemdikbud.ri,Official Page,"Belajar Daring,Pembelajaran Jarak Jauh",1858567,2020-09-19 02:16:33 EDT,Album,12971,122,0,https://www.instagram.com/p/CFTsdsSlfog/,https://www.instagram.com/p/CFTsdsSlfog/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/119837957_4814757265208960_2334725228816915850_n.jpg?_nc_cat=109&ccb=3&_nc_sid=8ae9d6&_nc_ohc=EtS5fiLZpdEAX_ctttS&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=ce1c3a24ded0048f8677ce976bf07a82&oe=60522B3C,,"#SahabatDikbud, Mendikbud Nadiem Makarim meninjau pelaksanaan pembelajaran jarak jauh yang diselenggarakan oleh Sekolah Luar Biasa (SLB) Negeri 1 Bantul, Yogyakarta, Kamis (17/09/2020). 
.
Dalam sesi diskusi dengan para kepala sekolah dan guru pendidikan khusus, Mendikbud menyampaikan bahwa salah satu target utama Kemendikbud adalah memberikan perhatian yang lebih serius kepada SLB.
.
""Walaupun SLB itu menangani anak-anak berkebutuhan khusus, tetapi pedagogi dan metodologi pembelajaran yang dilakukan di SLB bisa menjadi panutan atau sumber inspirasi pembelajaran,"" disampaikan Mendikbud kepada para guru dan kepala sekolah yang hadir. 
.
Sumber foto : Drajat
.
#MerdekaBelajar #CerdasBerkarakter #Mendikbud",,,,13093,1.81
Kemdikbud.RI,kemdikbud.ri,Official Page,Pembelajaran Tatap Muka,1746465,2020-08-08 04:17:43 EDT,IGTV,74357,2331,532363,https://www.instagram.com/tv/CDnwj2bJ42v/,https://www.instagram.com/tv/CDnwj2bJ42v/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/116780719_298977311162232_6764506410094913156_n.jpg?_nc_cat=110&ccb=3&_nc_sid=8ae9d6&_nc_ohc=larGaALxKigAX9bJMnx&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=d98abf3dac95ef65b899a8abd954bbbb&oe=6054CA22,Protokol Kesehatan Ketat untuk Sekolah Tatap Muka di Zona Hijau dan Kuning.,".

#SahabatDikbud , Mendikbud menegaskan bahwa pada saat sekolah melakukan pembelajaran tatap muka, kondisi protokol kesehatan sangat ketat. Masing-masing rombongan belajar (rombel) hanya diperbolehkan maksimal 50% dari kapasitas. Berarti sekolah harus melakukan rotasi/shifting saat siswa mengikuti pembelajaran tatap muka.
.

Sekolah juga tidak diperbolehkan membuka aktivitas kantin, kegiatan berkumpul, atau kegiatan ekstrakurikuler yang memiliki risiko interaksi antara masing-masing rombel. Siswa hanya diperbolehkan mengikuti kegiatan belajar mengajar, kemudian langsung pulang setelah sekolah selesai. Selama berada di sekolah, siswa harus memakai masker dan sekolah maupun siswa harus memenuhi berbagai macam persyaratan atau checklist yang sangat ketat. 
.

#SahabatDikbud dapat menyimak pesan Mendikbud selengkapnya pada video berikut ????. 
.

#MerdekaBelajar #BersamaHadapiKorona #BelajardariRumah #SeruBelajarKebiasaanBaru #BangkituntukIndonesiaMaju",,,,76688,5.85
Mata Najwa,matanajwa,Portal Berita,"Kuota Belajar, Pembelajaran Tatap Muka",3048221,2020-08-08 03:26:17 EDT,Album,16828,172,0,https://www.instagram.com/p/CDnrDtwF-0V/,https://www.instagram.com/p/CDnrDtwF-0V/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/117112097_577226982945599_5085729974757535760_n.jpg?_nc_cat=110&ccb=3&_nc_sid=8ae9d6&_nc_ohc=w0L7PHBZGjMAX9KoYO_&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=ba62bca04b8ec2bb0c65cf39488ce7b1&oe=6052E45F,,"Pemerintah merivisi Surat Keputusan Bersama (SKB) 4 Menteri tentang Panduan Penyelenggaraan Pembelajaran pada Tahun Ajaran Baru 2020/2021 Masa Pandemi Covid-19.

Isi revisi tersebut memperbolehkan kegiatan belajar tatap muka di sekolah yang ada di zona kuning dan hijau. Sebelumnya hanya sekolah yang ada di zona hijau saja yang dibolehkan melakukan pembelajaran tatap muka.?
?
Namun ada sejumlah syarat yang harus dipenuhi sekolah di zona kuning yang akan melakukan pembelajaran tatap muka.

Beberapa syarat itu adalah pembelajaran tatap muka dilakukan secara bertahap dengan syarat 30-50% dari standar jumlah peserta didik per kelas. Untuk SD, SMP, SMA dan SMK dengan standar awal 28-36 peserta didik per kelas menjadi 18 peserta didik. ?
?
Untuk Sekolah Luar Biasa, yang awalnya 5-8 menjadi 5 peserta didik per kelas. Untuk PAUD dari standar awal 15 peserta didik per kelas menjadi 5 peserta didik per kelas. Begitu pula jumlah hari dan jam belajar akan dikurangi, dengan sistem pergiliran rombongan belajar (shift) yang ditentukan oleh masing-masing satuan pendidikan sesuai dengan situasi dan kebutuhan.?
?
Apa saja syarat lainnya? Simak infografisnya.?
?
@NarasiNewsroom:
Reporter: Satya?
Produser: M. Akbar Wijaya?
Perancang rupa: Fitriah Deliana

#Narasi #Narasinewroom #News #berita #MataNajwa #MataNajwaKontroversiMasMenteri #NadiemMakarim",,,,17000,1.37
Kemdikbud.RI,kemdikbud.ri,Official Page,Pembelajaran Tatap Muka,2018676,2020-11-21 09:01:03 EST,Album,11612,158,0,https://www.instagram.com/p/CH2vs7fhHb9/,https://www.instagram.com/p/CH2vs7fhHb9/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/126855813_167250068448382_6779980981320763876_n.jpg?_nc_cat=109&ccb=3&_nc_sid=8ae9d6&_nc_ohc=sgx5k7BFIqcAX8xV4HY&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=1cef4b67099c254f4a1045ded76c42f5&oe=605605E0,,"#SahabatDikbud, pemerintah mengumumkan Surat Keputusan Bersama (SKB) Mendikbud, Menteri @kemenag_ri , Menteri @kemenkes_ri , dan Menteri @kemendagri tentang Panduan Penyelenggaraan Pembelajaran pada Semester Genap Tahun Ajaran & Tahun Akademik 2020/2021 di Masa Pandemi Covid-19.
.
Penyesuaian kebijakan dilakukan untuk memberikan penguatan peran pemda/kanwil/kantor 
@kemenag_ri sebagai pihak yang paling mengetahui dan memahami kondisi, kebutuhan, dan kapasitas daerahnya. Kebijakan berlaku mulai bulan Januari 2021.
.
#SahabatDikbud, pemberian izin pembelajaran tatap muka dapat dilakukan secara serentak dalam satu wilayah kabupaten/kota atau bertahap per wilayah kecamatan/desa/kelurahan dengan faktor-faktor pertimbangan dan dukungan seluruh pemangku kepentingan.
.
Yuk, simak informasinya pada infografik berikut! ????
.
#MerdekaBelajar #PanduanPembelajaran",,,,11770,1.54
Kemdikbud.RI,kemdikbud.ri,Official Page,Pembelajaran Tatap Muka,1812694,2020-09-02 11:44:45 EDT,Album,10887,79,0,https://www.instagram.com/p/CEo7-dMFcah/,https://www.instagram.com/p/CEo7-dMFcah/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/118638816_1109286882799732_1537200227469343285_n.jpg?_nc_cat=106&ccb=3&_nc_sid=8ae9d6&_nc_ohc=lqkvNXffovkAX8-eyh_&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=02cd75f27f29f2a85d4a779f6ccf540c&oe=6055090B,,"Mendikbud @nadiemmakarim  bersama Menteri Dalam Negeri @kemendagri Tito Karnavian menggelar rapat koordinasi (rakor) dengan kepala daerah se-Indonesia untuk memastikan kebijakan pembelajaran di masa Pandemi Covid-19 dapat terlaksana dengan baik di daerah.
.

?Prinsip kebijakan pendidikan di masa Pandemi COVID-19 adalah mengutamakan kesehatan dan keselamatan peserta didik, pendidik, tenaga kependidikan, keluarga, dan masyarakat secara umum, serta mempertimbangkan tumbuh kembang peserta didik dan kondisi psikososial dalam upaya pemenuhan layanan pendidikan selama pandemi Covid-19,? jelas Mendikbud dalam rakor yang berlangsung secara daring, hari ini, Rabu (2/9/2020). 
.

Agar kebijakan pembelajaran di masa pandemi Covid-19 terlaksana dengan baik di daerah, Mendagri pun mengimbau pemerintah daerah agar sekolah yang sudah melaksanakan pembelajaran tatap muka (PTM) di zona merah dan zona oranye kembali ke metode pembelajaran jarak jauh (PJJ). Kemudian untuk zona hijau dan kuning, Mendagri meminta pemda mempersiapkan dana untuk membantu sekolah memenuhi protokol kesehatan yang terdapat di daftar periksa kesiapan pembelajaran dan mengawal implementasinya.
.

Pemerintah telah mengeluarkan berbagai kebijakan dan inisiatif untuk menghadapi kendala pembelajaran di masa pandemi Covid-19, seperti  Revisi Surat Keputusan Bersama (SKB) Empat Menteri yang telah diterbitkan tanggal 7 Agustus 2020, untuk menyesuaikan kebijakan pembelajaran di era pandemi saat ini. 
.

#MerdekaBelajar #BersamaHadapiKorona",,,,10966,1.51
Kemdikbud.RI,kemdikbud.ri,Official Page,Pembelajaran Tatap Muka,1746465,2020-08-08 01:50:55 EDT,Album,10158,154,0,https://www.instagram.com/p/CDngJPCp6Bn/,https://www.instagram.com/p/CDngJPCp6Bn/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/117181829_115982750210377_4908746749318518752_n.jpg?_nc_cat=104&ccb=3&_nc_sid=8ae9d6&_nc_ohc=sVwnUEd2l-0AX-E07O9&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=951488c3e4cedf203e80e0d4a9baccc9&oe=6053A475,,"#SahabatDikbud , salah satu pertimbangan diperbolehkannya pembelajaran tatap muka diperluas hingga zona kuning adalah banyaknya satuan pendidikan di daerah 3T (terdepan, terluar, dan tertinggal) sangat kesulitan untuk melaksanakan Pembelajaran Jarak Jauh (PJJ) karena minimnya akses. Hal ini dapat berdampak negatif terhadap tumbuh kembang dan psikososial anak secara permanen. 
.

Saat ini, 88% dari keseluruhan daerah 3T berada di zona kuning dan hijau. Dengan adanya penyesuaian Surat Keputusan Bersama (SKB) Empat Menteri, maka satuan pendidikan yang siap dan ingin melaksanakan pembelajaran tatap muka memiliki opsi untuk melaksanakannya secara bertahap dengan protokol kesehatan yang ketat.
.

Walaupun berada di zona hijau dan kuning, satuan pendidikan tidak dapat melakukan pembelajaran tatap muka tanpa adanya persetujuan (1) Pemda/kanwil, (2) kepala sekolah (setelah sekolah dapat memenuhi protokol kesehatan yang ketat), dan (3) adanya persetujuan komite sekolah. 
.

Kemudian walaupun sekolah sudah melakukan pembelajaran tatap muka, persyaratan terakhir adalah adanya persetujuan dari orang tua peserta didik. Jika orang tua tidak setuju maka peserta didik tetap belajar dari rumah dan tidak dapat dipaksa. 
.

#MerdekaBelajar #BersamaHadapiKorona #BelajardariRumah #SeruBelajarKebiasaanBaru #BangkituntukIndonesiaMaju",,,,10312,1.42
Kemdikbud.RI,kemdikbud.ri,Official Page,Pembelajaran Tatap Muka,1746465,2020-08-07 22:26:02 EDT,Album,9914,206,0,https://www.instagram.com/p/CDnIsrhpnOC/,https://www.instagram.com/p/CDnIsrhpnOC/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/117134741_308569213593083_2151372494324213482_n.jpg?_nc_cat=111&ccb=3&_nc_sid=8ae9d6&_nc_ohc=QqbdEKK3IOYAX-u0gnL&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=5f850ccc29e6aa88c10f4f07300fc8aa&oe=60523711,,"#SahabatDikbud , pemerintah melakukan penyesuaian keputusan bersama Empat Menteri terkait pelaksanaan pembelajaran di zona selain merah dan oranye, yakni di zona kuning dan hijau, untuk dapat melaksanakan pembelajaran tatap muka dengan penerapan protokol kesehatan yang sangat ketat. Empat menteri tersebut adalah Menteri Pendidikan dan Kebudayaan, Menteri Kesehatan, Menteri Agama, dan Menteri Dalam Negeri. 
.

Dalam perubahan Surat Keputusan Bersama (SKB) Empat Menteri ini, izin pembelajaran tatap muka diperluas ke zona kuning, dari sebelumnya hanya di zona hijau. Prosedur pengambilan keputusan pembelajaran tatap muka tetap dilakukan secara bertingkat seperti pada SKB sebelumnya. Pemda/kantor/kanwil Kemenag dan sekolah memiliki kewenangan penuh untuk menentukan apakah daerah atau sekolahnya dapat mulai melakukan pembelajaran tatap muka. ?Jadi bukan berarti ketika sudah berada di zona hijau atau kuning, daerah atau sekolah wajib mulai tatap muka kembali ya,? ujar Mendikbud Nadiem Makarim.
.

Mendikbud juga menekankan, bahwa sekali pun daerah sudah dalam zona hijau atau kuning, pemda sudah memberikan izin, dan sekolah sudah kembali memulai pembelajaran tatap muka, orang tua atau wali tetap dapat memutuskan untuk anaknya tetap melanjutkan belajar dari rumah. 
.

Penentuan zonasi daerah sendiri tetap mengacu pada pemetaan risiko daerah yang dilakukan oleh satuan tugas penanganan Covid-19 nasional, yang dapat diakses pada laman https://covid19.go.id/peta-risiko. 
.

Berdasarkan pemetaan tersebut, zonasi daerah dilakukan pada tingkat kabupaten/kota. ?Dikecualikan untuk pulau-pulau kecil, zonasinya menggunakan pemetaan risiko daerah yang dilakukan oleh satgas penanganan Covid-19 setempat,? kata Mendikbud. 
.

Informasi selengkapnya dapat #SahabatDikbud lihat pada bahan presentasi Mendikbud Nadiem Makarim di atas saat mengumumkan penyesuaian kebijakan pembelajaran di masa pandemi Covid-19 atau akses laman kemdikbud.go.id. 
.

#MerdekaBelajar #BersamaHadapiKorona #BelajardariRumah #SeruBelajarKebiasaanBaru #BangkituntukIndonesiaMaju",,,,10120,1.4
Kompas.com,kompascom,Portal Berita,Pembelajaran Tatap Muka,1358618,2020-08-06 20:05:55 EDT,Photo,8771,395,0,https://www.instagram.com/p/CDkT3eGB9G9/,https://www.instagram.com/p/CDkT3eGB9G9/,https://scontent-sjc3-1.cdninstagram.com/v/t51.2885-15/117257657_171905514390951_8767155429278682262_n.jpg?_nc_cat=108&ccb=3&_nc_sid=8ae9d6&_nc_ohc=2uvUYw_sOVcAX8fP9Yr&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=de113c2aa87d1e5c34649e8a2cf79576&oe=60553B04,,"(Link berita di Stories @kompascom)?
?
Menteri Pendidikan dan Kebudayaan (Mendikbud) Nadiem Makarim  mengatakan, sekolah di Zona Hijau Covid-19 yang sudah melaksanakan pembelajaran tatap muka harus menghentikan aktivitasnya apabila terjadi kondisi yang memburuk.?
?
Menyikapi banyak aspirasi masyarakat yang ingin sekolah pada zona kuning dapat dibuka kembali, Kemendikbud menyerahkan kembali pada keputusan Satuan Gugus Tugas Covid-19.?
?
Menurut Nadiem, kebijakan untuk membuka pembelajaran tatap muka harus dipersiapkan dengan prosedur yang ketat.?
?
Hal itu dilakukan untuk memastikan pembelajaran tatap muka akan aman bagi siswa, guru, seluruh warga pendidikan dan keluarganya.?
?
Bagaimana pendapat Sahabat Kompas.com? ?
?
/ #Kompascom #Faktaberita #JernihBerkomentar #BeritaTerkini #IndonesiaTerhubung #Nasional","KOMPAS. .com # TERHUBUNG ? Nadiem Jika Terjadi Pemburukan di Zona Hijau, Pembelajaran Tatap Muka Harus Dihentikan",,,9166,3.95
Kemdikbud.RI,kemdikbud.ri,Official Page,Pembelajaran Tatap Muka,1748791,2020-08-09 00:22:36 EDT,Album,9017,118,0,https://www.instagram.com/p/CDp61UQBItr/,https://www.instagram.com/p/CDp61UQBItr/,https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/117225638_2619503768314617_3648134883607430924_n.jpg?_nc_cat=101&ccb=2&_nc_sid=8ae9d6&_nc_ohc=gRLlYzA-mrEAX8aWlHD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=fac3a328410dd547d3709a31e3b217d9&oe=6031D124,,"#SahabatDikbud, sudah tahu mengenai penyesuaian kebijakan pembelajaran di masa pandemi Covid-19? 
.
Dalam perubahan Surat Keputusan Bersama (SKB) Empat Menteri, izin pembelajaran tatap muka diperluas ke zona kuning, dari sebelumnya hanya di zona hijau. 
.
Pada saat sekolah melakukan pembelajaran tatap muka, kondisi protokol kesehatan sangat ketat. Masing-masing rombongan belajar (rombel) hanya diperbolehkan maksimal 50% dari kapasitas. Berarti sekolah harus melakukan rotasi/shifting saat siswa mengikuti pembelajaran tatap muka.
.
Yuk, simak informasi selengkapnya pada infografis berikut atau unduh pada laman kemdikbud.go.id! ????
.
#MerdekaBelajar #BersamaHadapiKorona #BelajardariRumah #SeruBelajarKebiasaanBaru #BangkituntukIndonesiaMaju",,,,9135,1.26
Ruangguru | Bimbel Online No 1,ruangguru,Portal Berita,Pembelajaran Tatap Muka,970182,2020-06-15 09:53:33 EDT,Album,8981,58,0,https://www.instagram.com/p/CBdUc7HHR9E/,https://www.instagram.com/p/CBdUc7HHR9E/,https://scontent-sjc3-1.cdninstagram.com/v/t51.29350-15/103483391_313062363184576_8220719097179338950_n.jpg?_nc_cat=101&ccb=3&_nc_sid=8ae9d6&_nc_ohc=zprCw6D2tDQAX8X8WAl&_nc_ht=scontent-sjc3-1.cdninstagram.com&oh=a59e655ceb12e47eca2bfe98cd9e91d6&oe=6054D255,,"Menteri Pendidikan dan Kebudayaan Nadiem Makariem menegaskan 94% sekolah di Indonesia berada di zona merah, oranye, dan kuning tetap melaksanakan pembelajaran secara online.??
??
Sementara hanya 6% sekolah di seluruh Indonesia berada di zona hijau yang boleh melakukan pembelajaran tatap muka dengan menerapkan protokol kesehatan.??
??
Pembelajaran di sekolah secara tatap muka harus melewati beberapa persyaratan,??
1. Sekolah berada di zona hijau??
2. Pemerintah daerah memberikan izin??
3. Sekolah memenuhi semua daftar periksa??
4. Orang tua siswa setuju untuk pembelajaran tatap muka??
??
Jika salah satu persyartan tersebut tidak terpenuhi, maka pembelajaran tatap muka tidak bisa dilakukan dan siswa tetap belajar dari rumah. Pembukaan sekolah pun dibagi dalam beberapa tahapan, dimulai dari SMA sederajat, setelah 2 bulan akan dilanjutkan SD sederajat dan terakhir PAUD.??
??
Tahapan pembukaan bisa dilakukan jika daerah tersebut tetap hijau. Namun, jika level risiko daerah naik, maka sekolah wajib ditutup kembali.",,,,9039,2.95
